response_id,question_id,pair_id,category,domain,model,claude_score,parse_success,timestamp
gemini-3-flash-preview:cloud|GEN-PEP-09,GEN-PEP-09,GEN-09,Generative Design Strategies,peptide,Gemini 3 Flash,2,True,2026-02-10T02:59:37.925158+00:00
gemini-3-flash-preview:cloud|GEN-PEP-10,GEN-PEP-10,GEN-10,Generative Design Strategies,peptide,Gemini 3 Flash,2,True,2026-02-10T02:59:46.994599+00:00
gemini-3-flash-preview:cloud|GEN-SM-01,GEN-SM-01,GEN-01,Generative Design Strategies,small_molecule,Gemini 3 Flash,2,True,2026-02-10T02:59:57.009646+00:00
gemini-3-flash-preview:cloud|GEN-SM-02,GEN-SM-02,GEN-02,Generative Design Strategies,small_molecule,Gemini 3 Flash,3,True,2026-02-10T03:00:06.283828+00:00
gemini-3-flash-preview:cloud|GEN-SM-03,GEN-SM-03,GEN-03,Generative Design Strategies,small_molecule,Gemini 3 Flash,2,True,2026-02-10T03:00:15.440556+00:00
gemini-3-flash-preview:cloud|GEN-SM-04,GEN-SM-04,GEN-04,Generative Design Strategies,small_molecule,Gemini 3 Flash,3,True,2026-02-10T03:00:24.826474+00:00
gemini-3-flash-preview:cloud|GEN-SM-05,GEN-SM-05,GEN-05,Generative Design Strategies,small_molecule,Gemini 3 Flash,3,True,2026-02-10T03:00:34.522517+00:00
gemini-3-flash-preview:cloud|GEN-SM-06,GEN-SM-06,GEN-06,Generative Design Strategies,small_molecule,Gemini 3 Flash,3,True,2026-02-10T03:00:43.766333+00:00
gemini-3-flash-preview:cloud|GEN-SM-07,GEN-SM-07,GEN-07,Generative Design Strategies,small_molecule,Gemini 3 Flash,2,True,2026-02-10T03:00:52.755546+00:00
gemini-3-flash-preview:cloud|GEN-SM-08,GEN-SM-08,GEN-08,Generative Design Strategies,small_molecule,Gemini 3 Flash,2,True,2026-02-10T03:01:02.134520+00:00
gemini-3-flash-preview:cloud|GEN-SM-09,GEN-SM-09,GEN-09,Generative Design Strategies,small_molecule,Gemini 3 Flash,3,True,2026-02-10T03:01:11.099528+00:00
gemini-3-flash-preview:cloud|GEN-SM-10,GEN-SM-10,GEN-10,Generative Design Strategies,small_molecule,Gemini 3 Flash,2,True,2026-02-10T03:01:20.256641+00:00
gemini-3-flash-preview:cloud|OPT-PEP-01,OPT-PEP-01,OPT-01,Optimization Approaches,peptide,Gemini 3 Flash,3,True,2026-02-10T03:01:29.801607+00:00
gemini-3-flash-preview:cloud|OPT-PEP-02,OPT-PEP-02,OPT-02,Optimization Approaches,peptide,Gemini 3 Flash,3,True,2026-02-10T03:01:39.151471+00:00
gemini-3-flash-preview:cloud|OPT-PEP-03,OPT-PEP-03,OPT-03,Optimization Approaches,peptide,Gemini 3 Flash,2,True,2026-02-10T03:01:48.228503+00:00
gemini-3-flash-preview:cloud|OPT-PEP-04,OPT-PEP-04,OPT-04,Optimization Approaches,peptide,Gemini 3 Flash,3,True,2026-02-10T03:01:57.278678+00:00
gemini-3-flash-preview:cloud|OPT-PEP-05,OPT-PEP-05,OPT-05,Optimization Approaches,peptide,Gemini 3 Flash,3,True,2026-02-10T03:02:07.406543+00:00
gemini-3-flash-preview:cloud|OPT-PEP-06,OPT-PEP-06,OPT-06,Optimization Approaches,peptide,Gemini 3 Flash,2,True,2026-02-10T03:02:16.778495+00:00
gemini-3-flash-preview:cloud|OPT-PEP-07,OPT-PEP-07,OPT-07,Optimization Approaches,peptide,Gemini 3 Flash,2,True,2026-02-10T03:02:26.009510+00:00
gemini-3-flash-preview:cloud|OPT-PEP-08,OPT-PEP-08,OPT-08,Optimization Approaches,peptide,Gemini 3 Flash,2,True,2026-02-10T03:02:35.556726+00:00
gemini-3-flash-preview:cloud|OPT-PEP-09,OPT-PEP-09,OPT-09,Optimization Approaches,peptide,Gemini 3 Flash,3,True,2026-02-10T03:02:45.293486+00:00
gemini-3-flash-preview:cloud|OPT-PEP-10,OPT-PEP-10,OPT-10,Optimization Approaches,peptide,Gemini 3 Flash,1,True,2026-02-10T03:02:54.383495+00:00
gemini-3-flash-preview:cloud|OPT-SM-01,OPT-SM-01,OPT-01,Optimization Approaches,small_molecule,Gemini 3 Flash,3,True,2026-02-10T03:03:03.292327+00:00
gemini-3-flash-preview:cloud|OPT-SM-02,OPT-SM-02,OPT-02,Optimization Approaches,small_molecule,Gemini 3 Flash,3,True,2026-02-10T03:03:12.621404+00:00
gemini-3-flash-preview:cloud|OPT-SM-03,OPT-SM-03,OPT-03,Optimization Approaches,small_molecule,Gemini 3 Flash,2,True,2026-02-10T03:03:22.085367+00:00
gemini-3-flash-preview:cloud|OPT-SM-04,OPT-SM-04,OPT-04,Optimization Approaches,small_molecule,Gemini 3 Flash,3,True,2026-02-10T03:03:31.210453+00:00
gemini-3-flash-preview:cloud|OPT-SM-05,OPT-SM-05,OPT-05,Optimization Approaches,small_molecule,Gemini 3 Flash,1,True,2026-02-10T03:03:41.754256+00:00
gemini-3-flash-preview:cloud|OPT-SM-06,OPT-SM-06,OPT-06,Optimization Approaches,small_molecule,Gemini 3 Flash,3,True,2026-02-10T03:03:51.359562+00:00
gemini-3-flash-preview:cloud|OPT-SM-07,OPT-SM-07,OPT-07,Optimization Approaches,small_molecule,Gemini 3 Flash,1,True,2026-02-10T03:04:01.262262+00:00
gemini-3-flash-preview:cloud|OPT-SM-08,OPT-SM-08,OPT-08,Optimization Approaches,small_molecule,Gemini 3 Flash,3,True,2026-02-10T03:04:10.663788+00:00
gemini-3-flash-preview:cloud|OPT-SM-09,OPT-SM-09,OPT-09,Optimization Approaches,small_molecule,Gemini 3 Flash,2,True,2026-02-10T03:04:19.807595+00:00
gemini-3-flash-preview:cloud|OPT-SM-10,OPT-SM-10,OPT-10,Optimization Approaches,small_molecule,Gemini 3 Flash,1,True,2026-02-10T03:04:28.881400+00:00
gemini-3-flash-preview:cloud|SAR-PEP-01,SAR-PEP-01,SAR-01,SAR Reasoning,peptide,Gemini 3 Flash,2,True,2026-02-10T03:04:37.994573+00:00
gemini-3-flash-preview:cloud|SAR-PEP-02,SAR-PEP-02,SAR-02,SAR Reasoning,peptide,Gemini 3 Flash,3,True,2026-02-10T03:04:47.093589+00:00
gemini-3-flash-preview:cloud|SAR-PEP-03,SAR-PEP-03,SAR-03,SAR Reasoning,peptide,Gemini 3 Flash,2,True,2026-02-10T03:04:56.349133+00:00
gemini-3-flash-preview:cloud|SAR-PEP-04,SAR-PEP-04,SAR-04,SAR Reasoning,peptide,Gemini 3 Flash,3,True,2026-02-10T03:05:06.134163+00:00
gemini-3-flash-preview:cloud|SAR-PEP-05,SAR-PEP-05,SAR-05,SAR Reasoning,peptide,Gemini 3 Flash,3,True,2026-02-10T03:05:15.690500+00:00
gemini-3-flash-preview:cloud|SAR-PEP-06,SAR-PEP-06,SAR-06,SAR Reasoning,peptide,Gemini 3 Flash,3,True,2026-02-10T03:05:25.113441+00:00
gemini-3-flash-preview:cloud|SAR-PEP-07,SAR-PEP-07,SAR-07,SAR Reasoning,peptide,Gemini 3 Flash,2,True,2026-02-10T03:05:34.013465+00:00
gemini-3-flash-preview:cloud|SAR-PEP-08,SAR-PEP-08,SAR-08,SAR Reasoning,peptide,Gemini 3 Flash,3,True,2026-02-10T03:05:43.667036+00:00
gemini-3-flash-preview:cloud|SAR-PEP-09,SAR-PEP-09,SAR-09,SAR Reasoning,peptide,Gemini 3 Flash,3,True,2026-02-10T03:05:53.360454+00:00
gemini-3-flash-preview:cloud|SAR-PEP-10,SAR-PEP-10,SAR-10,SAR Reasoning,peptide,Gemini 3 Flash,2,True,2026-02-10T03:06:02.905438+00:00
gemini-3-flash-preview:cloud|SAR-SM-01,SAR-SM-01,SAR-01,SAR Reasoning,small_molecule,Gemini 3 Flash,3,True,2026-02-10T03:06:12.247040+00:00
gemini-3-flash-preview:cloud|SAR-SM-02,SAR-SM-02,SAR-02,SAR Reasoning,small_molecule,Gemini 3 Flash,3,True,2026-02-10T03:06:21.397438+00:00
gemini-3-flash-preview:cloud|SAR-SM-03,SAR-SM-03,SAR-03,SAR Reasoning,small_molecule,Gemini 3 Flash,3,True,2026-02-10T03:06:30.751332+00:00
gemini-3-flash-preview:cloud|SAR-SM-04,SAR-SM-04,SAR-04,SAR Reasoning,small_molecule,Gemini 3 Flash,3,True,2026-02-10T03:06:40.466057+00:00
gemini-3-flash-preview:cloud|SAR-SM-05,SAR-SM-05,SAR-05,SAR Reasoning,small_molecule,Gemini 3 Flash,3,True,2026-02-10T03:06:49.960327+00:00
gemini-3-flash-preview:cloud|SAR-SM-06,SAR-SM-06,SAR-06,SAR Reasoning,small_molecule,Gemini 3 Flash,3,True,2026-02-10T03:06:59.210552+00:00
gemini-3-flash-preview:cloud|SAR-SM-07,SAR-SM-07,SAR-07,SAR Reasoning,small_molecule,Gemini 3 Flash,2,True,2026-02-10T03:07:09.499278+00:00
gemini-3-flash-preview:cloud|SAR-SM-08,SAR-SM-08,SAR-08,SAR Reasoning,small_molecule,Gemini 3 Flash,3,True,2026-02-10T03:07:19.248387+00:00
gemini-3-flash-preview:cloud|SAR-SM-09,SAR-SM-09,SAR-09,SAR Reasoning,small_molecule,Gemini 3 Flash,3,True,2026-02-10T03:07:29.100232+00:00
gemini-3-flash-preview:cloud|SAR-SM-10,SAR-SM-10,SAR-10,SAR Reasoning,small_molecule,Gemini 3 Flash,3,True,2026-02-10T03:07:38.786350+00:00
kimi-k2.5:cloud|ADMET-PEP-01,ADMET-PEP-01,ADMET-01,ADMET / Pharmacokinetic Properties,peptide,Kimi K2.5,3,True,2026-02-10T03:07:48.100395+00:00
kimi-k2.5:cloud|ADMET-PEP-02,ADMET-PEP-02,ADMET-02,ADMET / Pharmacokinetic Properties,peptide,Kimi K2.5,2,True,2026-02-10T03:07:58.260974+00:00
kimi-k2.5:cloud|ADMET-PEP-03,ADMET-PEP-03,ADMET-03,ADMET / Pharmacokinetic Properties,peptide,Kimi K2.5,3,True,2026-02-10T03:08:08.715393+00:00
kimi-k2.5:cloud|ADMET-PEP-04,ADMET-PEP-04,ADMET-04,ADMET / Pharmacokinetic Properties,peptide,Kimi K2.5,3,True,2026-02-10T03:08:18.024440+00:00
kimi-k2.5:cloud|ADMET-PEP-05,ADMET-PEP-05,ADMET-05,ADMET / Pharmacokinetic Properties,peptide,Kimi K2.5,2,True,2026-02-10T03:08:28.576013+00:00
kimi-k2.5:cloud|ADMET-PEP-06,ADMET-PEP-06,ADMET-06,ADMET / Pharmacokinetic Properties,peptide,Kimi K2.5,3,True,2026-02-10T03:08:37.432533+00:00
kimi-k2.5:cloud|ADMET-PEP-07,ADMET-PEP-07,ADMET-07,ADMET / Pharmacokinetic Properties,peptide,Kimi K2.5,3,True,2026-02-10T03:08:46.740413+00:00
kimi-k2.5:cloud|ADMET-PEP-08,ADMET-PEP-08,ADMET-08,ADMET / Pharmacokinetic Properties,peptide,Kimi K2.5,3,True,2026-02-10T03:08:56.096454+00:00
kimi-k2.5:cloud|ADMET-PEP-09,ADMET-PEP-09,ADMET-09,ADMET / Pharmacokinetic Properties,peptide,Kimi K2.5,3,True,2026-02-10T03:09:04.932415+00:00
kimi-k2.5:cloud|ADMET-PEP-10,ADMET-PEP-10,ADMET-10,ADMET / Pharmacokinetic Properties,peptide,Kimi K2.5,3,True,2026-02-10T03:09:14.122463+00:00
kimi-k2.5:cloud|ADMET-SM-01,ADMET-SM-01,ADMET-01,ADMET / Pharmacokinetic Properties,small_molecule,Kimi K2.5,3,True,2026-02-10T03:09:24.179338+00:00
kimi-k2.5:cloud|ADMET-SM-02,ADMET-SM-02,ADMET-02,ADMET / Pharmacokinetic Properties,small_molecule,Kimi K2.5,3,True,2026-02-10T03:09:33.314467+00:00
kimi-k2.5:cloud|ADMET-SM-03,ADMET-SM-03,ADMET-03,ADMET / Pharmacokinetic Properties,small_molecule,Kimi K2.5,3,True,2026-02-10T03:09:42.475376+00:00
kimi-k2.5:cloud|ADMET-SM-04,ADMET-SM-04,ADMET-04,ADMET / Pharmacokinetic Properties,small_molecule,Kimi K2.5,3,True,2026-02-10T03:09:51.998488+00:00
kimi-k2.5:cloud|ADMET-SM-05,ADMET-SM-05,ADMET-05,ADMET / Pharmacokinetic Properties,small_molecule,Kimi K2.5,3,True,2026-02-10T03:10:01.011419+00:00
kimi-k2.5:cloud|ADMET-SM-06,ADMET-SM-06,ADMET-06,ADMET / Pharmacokinetic Properties,small_molecule,Kimi K2.5,2,True,2026-02-10T03:10:10.219505+00:00
kimi-k2.5:cloud|ADMET-SM-07,ADMET-SM-07,ADMET-07,ADMET / Pharmacokinetic Properties,small_molecule,Kimi K2.5,3,True,2026-02-10T03:10:19.367461+00:00
kimi-k2.5:cloud|ADMET-SM-08,ADMET-SM-08,ADMET-08,ADMET / Pharmacokinetic Properties,small_molecule,Kimi K2.5,3,True,2026-02-10T03:10:29.300192+00:00
kimi-k2.5:cloud|ADMET-SM-09,ADMET-SM-09,ADMET-09,ADMET / Pharmacokinetic Properties,small_molecule,Kimi K2.5,2,True,2026-02-10T03:10:40.237481+00:00
kimi-k2.5:cloud|ADMET-SM-10,ADMET-SM-10,ADMET-10,ADMET / Pharmacokinetic Properties,small_molecule,Kimi K2.5,2,True,2026-02-10T03:10:49.540777+00:00
kimi-k2.5:cloud|ASSAY-PEP-01,ASSAY-PEP-01,ASSAY-01,Assay Interpretation,peptide,Kimi K2.5,3,True,2026-02-10T03:10:59.356170+00:00
kimi-k2.5:cloud|ASSAY-PEP-02,ASSAY-PEP-02,ASSAY-02,Assay Interpretation,peptide,Kimi K2.5,3,True,2026-02-10T03:11:08.700473+00:00
kimi-k2.5:cloud|ASSAY-PEP-03,ASSAY-PEP-03,ASSAY-03,Assay Interpretation,peptide,Kimi K2.5,3,True,2026-02-10T03:11:18.325380+00:00
kimi-k2.5:cloud|ASSAY-PEP-04,ASSAY-PEP-04,ASSAY-04,Assay Interpretation,peptide,Kimi K2.5,3,True,2026-02-10T03:11:27.491424+00:00
kimi-k2.5:cloud|ASSAY-PEP-05,ASSAY-PEP-05,ASSAY-05,Assay Interpretation,peptide,Kimi K2.5,3,True,2026-02-10T03:11:36.530440+00:00
kimi-k2.5:cloud|ASSAY-PEP-06,ASSAY-PEP-06,ASSAY-06,Assay Interpretation,peptide,Kimi K2.5,3,True,2026-02-10T03:11:45.724558+00:00
kimi-k2.5:cloud|ASSAY-PEP-07,ASSAY-PEP-07,ASSAY-07,Assay Interpretation,peptide,Kimi K2.5,1,True,2026-02-10T03:11:54.924293+00:00
kimi-k2.5:cloud|ASSAY-PEP-08,ASSAY-PEP-08,ASSAY-08,Assay Interpretation,peptide,Kimi K2.5,3,True,2026-02-10T03:12:04.449113+00:00
kimi-k2.5:cloud|ASSAY-PEP-09,ASSAY-PEP-09,ASSAY-09,Assay Interpretation,peptide,Kimi K2.5,2,True,2026-02-10T03:12:13.531103+00:00
kimi-k2.5:cloud|ASSAY-PEP-10,ASSAY-PEP-10,ASSAY-10,Assay Interpretation,peptide,Kimi K2.5,3,True,2026-02-10T03:12:22.852499+00:00
kimi-k2.5:cloud|ASSAY-SM-01,ASSAY-SM-01,ASSAY-01,Assay Interpretation,small_molecule,Kimi K2.5,3,True,2026-02-10T03:12:31.764503+00:00
kimi-k2.5:cloud|ASSAY-SM-02,ASSAY-SM-02,ASSAY-02,Assay Interpretation,small_molecule,Kimi K2.5,2,True,2026-02-10T03:12:40.802584+00:00
kimi-k2.5:cloud|ASSAY-SM-03,ASSAY-SM-03,ASSAY-03,Assay Interpretation,small_molecule,Kimi K2.5,3,True,2026-02-10T03:12:49.985241+00:00
kimi-k2.5:cloud|ASSAY-SM-04,ASSAY-SM-04,ASSAY-04,Assay Interpretation,small_molecule,Kimi K2.5,3,True,2026-02-10T03:12:59.387005+00:00
kimi-k2.5:cloud|ASSAY-SM-05,ASSAY-SM-05,ASSAY-05,Assay Interpretation,small_molecule,Kimi K2.5,3,True,2026-02-10T03:13:08.246140+00:00
kimi-k2.5:cloud|ASSAY-SM-06,ASSAY-SM-06,ASSAY-06,Assay Interpretation,small_molecule,Kimi K2.5,3,True,2026-02-10T03:13:17.300385+00:00
kimi-k2.5:cloud|ASSAY-SM-07,ASSAY-SM-07,ASSAY-07,Assay Interpretation,small_molecule,Kimi K2.5,2,True,2026-02-10T03:13:26.581023+00:00
kimi-k2.5:cloud|ASSAY-SM-08,ASSAY-SM-08,ASSAY-08,Assay Interpretation,small_molecule,Kimi K2.5,3,True,2026-02-10T03:13:35.731379+00:00
kimi-k2.5:cloud|ASSAY-SM-09,ASSAY-SM-09,ASSAY-09,Assay Interpretation,small_molecule,Kimi K2.5,3,True,2026-02-10T03:13:44.624733+00:00
kimi-k2.5:cloud|ASSAY-SM-10,ASSAY-SM-10,ASSAY-10,Assay Interpretation,small_molecule,Kimi K2.5,3,True,2026-02-10T03:13:53.929471+00:00
kimi-k2.5:cloud|GEN-PEP-01,GEN-PEP-01,GEN-01,Generative Design Strategies,peptide,Kimi K2.5,2,True,2026-02-10T03:14:03.621688+00:00
kimi-k2.5:cloud|GEN-PEP-02,GEN-PEP-02,GEN-02,Generative Design Strategies,peptide,Kimi K2.5,3,True,2026-02-10T03:14:13.094365+00:00
kimi-k2.5:cloud|GEN-PEP-03,GEN-PEP-03,GEN-03,Generative Design Strategies,peptide,Kimi K2.5,2,True,2026-02-10T03:14:22.278507+00:00
kimi-k2.5:cloud|GEN-PEP-04,GEN-PEP-04,GEN-04,Generative Design Strategies,peptide,Kimi K2.5,3,True,2026-02-10T03:14:31.431544+00:00
kimi-k2.5:cloud|GEN-PEP-05,GEN-PEP-05,GEN-05,Generative Design Strategies,peptide,Kimi K2.5,3,True,2026-02-10T03:14:40.702370+00:00
kimi-k2.5:cloud|GEN-PEP-06,GEN-PEP-06,GEN-06,Generative Design Strategies,peptide,Kimi K2.5,3,True,2026-02-10T03:14:50.537673+00:00
kimi-k2.5:cloud|GEN-PEP-07,GEN-PEP-07,GEN-07,Generative Design Strategies,peptide,Kimi K2.5,3,True,2026-02-10T03:15:00.378402+00:00
kimi-k2.5:cloud|GEN-PEP-08,GEN-PEP-08,GEN-08,Generative Design Strategies,peptide,Kimi K2.5,3,True,2026-02-10T03:15:09.697571+00:00
kimi-k2.5:cloud|GEN-PEP-09,GEN-PEP-09,GEN-09,Generative Design Strategies,peptide,Kimi K2.5,2,True,2026-02-10T03:15:18.744566+00:00
kimi-k2.5:cloud|GEN-PEP-10,GEN-PEP-10,GEN-10,Generative Design Strategies,peptide,Kimi K2.5,3,True,2026-02-10T03:15:28.345473+00:00
kimi-k2.5:cloud|GEN-SM-01,GEN-SM-01,GEN-01,Generative Design Strategies,small_molecule,Kimi K2.5,3,True,2026-02-10T03:15:37.468066+00:00
kimi-k2.5:cloud|GEN-SM-02,GEN-SM-02,GEN-02,Generative Design Strategies,small_molecule,Kimi K2.5,3,True,2026-02-10T03:15:46.630762+00:00
kimi-k2.5:cloud|GEN-SM-03,GEN-SM-03,GEN-03,Generative Design Strategies,small_molecule,Kimi K2.5,3,True,2026-02-10T03:15:56.039437+00:00
kimi-k2.5:cloud|GEN-SM-04,GEN-SM-04,GEN-04,Generative Design Strategies,small_molecule,Kimi K2.5,3,True,2026-02-10T03:16:05.328431+00:00
kimi-k2.5:cloud|GEN-SM-05,GEN-SM-05,GEN-05,Generative Design Strategies,small_molecule,Kimi K2.5,2,True,2026-02-10T03:16:15.486428+00:00
kimi-k2.5:cloud|GEN-SM-06,GEN-SM-06,GEN-06,Generative Design Strategies,small_molecule,Kimi K2.5,2,True,2026-02-10T03:16:24.751624+00:00
kimi-k2.5:cloud|GEN-SM-07,GEN-SM-07,GEN-07,Generative Design Strategies,small_molecule,Kimi K2.5,2,True,2026-02-10T03:16:34.440476+00:00
kimi-k2.5:cloud|GEN-SM-08,GEN-SM-08,GEN-08,Generative Design Strategies,small_molecule,Kimi K2.5,1,True,2026-02-10T03:16:43.742309+00:00
kimi-k2.5:cloud|GEN-SM-09,GEN-SM-09,GEN-09,Generative Design Strategies,small_molecule,Kimi K2.5,1,True,2026-02-10T03:16:53.028000+00:00
kimi-k2.5:cloud|GEN-SM-10,GEN-SM-10,GEN-10,Generative Design Strategies,small_molecule,Kimi K2.5,3,True,2026-02-10T03:17:04.813514+00:00
kimi-k2.5:cloud|OPT-PEP-01,OPT-PEP-01,OPT-01,Optimization Approaches,peptide,Kimi K2.5,3,True,2026-02-10T03:17:14.571415+00:00
kimi-k2.5:cloud|OPT-PEP-02,OPT-PEP-02,OPT-02,Optimization Approaches,peptide,Kimi K2.5,2,True,2026-02-10T03:17:24.237490+00:00
kimi-k2.5:cloud|OPT-PEP-03,OPT-PEP-03,OPT-03,Optimization Approaches,peptide,Kimi K2.5,3,True,2026-02-10T03:17:33.056447+00:00
kimi-k2.5:cloud|OPT-PEP-04,OPT-PEP-04,OPT-04,Optimization Approaches,peptide,Kimi K2.5,2,True,2026-02-10T03:17:42.487352+00:00
kimi-k2.5:cloud|OPT-PEP-05,OPT-PEP-05,OPT-05,Optimization Approaches,peptide,Kimi K2.5,3,True,2026-02-10T03:17:51.561846+00:00
kimi-k2.5:cloud|OPT-PEP-06,OPT-PEP-06,OPT-06,Optimization Approaches,peptide,Kimi K2.5,3,True,2026-02-10T03:18:00.795459+00:00
kimi-k2.5:cloud|OPT-PEP-07,OPT-PEP-07,OPT-07,Optimization Approaches,peptide,Kimi K2.5,3,True,2026-02-10T03:18:10.183630+00:00
kimi-k2.5:cloud|OPT-PEP-08,OPT-PEP-08,OPT-08,Optimization Approaches,peptide,Kimi K2.5,2,True,2026-02-10T03:18:20.134750+00:00
kimi-k2.5:cloud|OPT-PEP-09,OPT-PEP-09,OPT-09,Optimization Approaches,peptide,Kimi K2.5,3,True,2026-02-10T03:18:29.949264+00:00
kimi-k2.5:cloud|OPT-PEP-10,OPT-PEP-10,OPT-10,Optimization Approaches,peptide,Kimi K2.5,3,True,2026-02-10T03:18:39.162507+00:00
kimi-k2.5:cloud|OPT-SM-01,OPT-SM-01,OPT-01,Optimization Approaches,small_molecule,Kimi K2.5,3,True,2026-02-10T03:18:48.952736+00:00
kimi-k2.5:cloud|OPT-SM-02,OPT-SM-02,OPT-02,Optimization Approaches,small_molecule,Kimi K2.5,2,True,2026-02-10T03:18:58.246393+00:00
kimi-k2.5:cloud|OPT-SM-03,OPT-SM-03,OPT-03,Optimization Approaches,small_molecule,Kimi K2.5,2,True,2026-02-10T03:19:07.171853+00:00
kimi-k2.5:cloud|OPT-SM-04,OPT-SM-04,OPT-04,Optimization Approaches,small_molecule,Kimi K2.5,3,True,2026-02-10T03:19:16.759487+00:00
kimi-k2.5:cloud|OPT-SM-05,OPT-SM-05,OPT-05,Optimization Approaches,small_molecule,Kimi K2.5,3,True,2026-02-10T03:19:27.928396+00:00
kimi-k2.5:cloud|OPT-SM-06,OPT-SM-06,OPT-06,Optimization Approaches,small_molecule,Kimi K2.5,3,True,2026-02-10T03:19:37.273535+00:00
kimi-k2.5:cloud|OPT-SM-07,OPT-SM-07,OPT-07,Optimization Approaches,small_molecule,Kimi K2.5,3,True,2026-02-10T03:19:46.720344+00:00
kimi-k2.5:cloud|OPT-SM-08,OPT-SM-08,OPT-08,Optimization Approaches,small_molecule,Kimi K2.5,2,True,2026-02-10T03:19:56.943540+00:00
kimi-k2.5:cloud|OPT-SM-09,OPT-SM-09,OPT-09,Optimization Approaches,small_molecule,Kimi K2.5,3,True,2026-02-10T03:20:05.865650+00:00
kimi-k2.5:cloud|OPT-SM-10,OPT-SM-10,OPT-10,Optimization Approaches,small_molecule,Kimi K2.5,2,True,2026-02-10T03:20:15.315474+00:00
kimi-k2.5:cloud|SAR-PEP-01,SAR-PEP-01,SAR-01,SAR Reasoning,peptide,Kimi K2.5,3,True,2026-02-10T03:20:24.351898+00:00
kimi-k2.5:cloud|SAR-PEP-02,SAR-PEP-02,SAR-02,SAR Reasoning,peptide,Kimi K2.5,3,True,2026-02-10T03:20:34.093131+00:00
kimi-k2.5:cloud|SAR-PEP-03,SAR-PEP-03,SAR-03,SAR Reasoning,peptide,Kimi K2.5,3,True,2026-02-10T03:20:43.260434+00:00
kimi-k2.5:cloud|SAR-PEP-04,SAR-PEP-04,SAR-04,SAR Reasoning,peptide,Kimi K2.5,3,True,2026-02-10T03:20:52.622619+00:00
kimi-k2.5:cloud|SAR-PEP-05,SAR-PEP-05,SAR-05,SAR Reasoning,peptide,Kimi K2.5,3,True,2026-02-10T03:21:02.236802+00:00
kimi-k2.5:cloud|SAR-PEP-06,SAR-PEP-06,SAR-06,SAR Reasoning,peptide,Kimi K2.5,2,True,2026-02-10T03:21:11.286245+00:00
kimi-k2.5:cloud|SAR-PEP-07,SAR-PEP-07,SAR-07,SAR Reasoning,peptide,Kimi K2.5,3,True,2026-02-10T03:21:20.753337+00:00
kimi-k2.5:cloud|SAR-PEP-08,SAR-PEP-08,SAR-08,SAR Reasoning,peptide,Kimi K2.5,3,True,2026-02-10T03:21:30.005442+00:00
kimi-k2.5:cloud|SAR-PEP-09,SAR-PEP-09,SAR-09,SAR Reasoning,peptide,Kimi K2.5,2,True,2026-02-10T03:21:40.264293+00:00
kimi-k2.5:cloud|SAR-PEP-10,SAR-PEP-10,SAR-10,SAR Reasoning,peptide,Kimi K2.5,3,True,2026-02-10T03:21:49.222503+00:00
kimi-k2.5:cloud|SAR-SM-01,SAR-SM-01,SAR-01,SAR Reasoning,small_molecule,Kimi K2.5,3,True,2026-02-10T03:21:58.290814+00:00
kimi-k2.5:cloud|SAR-SM-02,SAR-SM-02,SAR-02,SAR Reasoning,small_molecule,Kimi K2.5,2,True,2026-02-10T03:22:07.599920+00:00
kimi-k2.5:cloud|SAR-SM-03,SAR-SM-03,SAR-03,SAR Reasoning,small_molecule,Kimi K2.5,3,True,2026-02-10T03:22:17.065574+00:00
kimi-k2.5:cloud|SAR-SM-04,SAR-SM-04,SAR-04,SAR Reasoning,small_molecule,Kimi K2.5,3,True,2026-02-10T03:22:27.261283+00:00
kimi-k2.5:cloud|SAR-SM-05,SAR-SM-05,SAR-05,SAR Reasoning,small_molecule,Kimi K2.5,3,True,2026-02-10T03:22:36.571953+00:00
kimi-k2.5:cloud|SAR-SM-06,SAR-SM-06,SAR-06,SAR Reasoning,small_molecule,Kimi K2.5,2,True,2026-02-10T03:22:46.185456+00:00
kimi-k2.5:cloud|SAR-SM-07,SAR-SM-07,SAR-07,SAR Reasoning,small_molecule,Kimi K2.5,3,True,2026-02-10T03:22:56.185365+00:00
kimi-k2.5:cloud|SAR-SM-08,SAR-SM-08,SAR-08,SAR Reasoning,small_molecule,Kimi K2.5,3,True,2026-02-10T03:23:05.809279+00:00
kimi-k2.5:cloud|SAR-SM-09,SAR-SM-09,SAR-09,SAR Reasoning,small_molecule,Kimi K2.5,3,True,2026-02-10T03:23:16.987510+00:00
kimi-k2.5:cloud|SAR-SM-10,SAR-SM-10,SAR-10,SAR Reasoning,small_molecule,Kimi K2.5,3,True,2026-02-10T03:23:27.109426+00:00
qwen3-next:80b-cloud|ADMET-PEP-01,ADMET-PEP-01,ADMET-01,ADMET / Pharmacokinetic Properties,peptide,Qwen 3 Next 80B,1,True,2026-02-10T03:23:36.504493+00:00
qwen3-next:80b-cloud|ADMET-PEP-02,ADMET-PEP-02,ADMET-02,ADMET / Pharmacokinetic Properties,peptide,Qwen 3 Next 80B,1,True,2026-02-10T03:23:45.657382+00:00
qwen3-next:80b-cloud|ADMET-PEP-03,ADMET-PEP-03,ADMET-03,ADMET / Pharmacokinetic Properties,peptide,Qwen 3 Next 80B,2,True,2026-02-10T03:23:55.166771+00:00
